Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block1_rep2.thisRepN,block1_rep2.thisTrialN,block1_rep2.thisN,block1_rep2.thisIndex,block2_rep.thisRepN,block2_rep.thisTrialN,block2_rep.thisN,block2_rep.thisIndex,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text.started,text.stopped,trail_num.started,trail_num.stopped,image_6.started,image_6.stopped,Judgement.keys,Judgement.rt,Judgement.started,Judgement.stopped,text_19.started,text_19.stopped,text_12.started,text_12.stopped,image.started,image.stopped,text_2.started,text_2.stopped,text_13.started,text_13.stopped,text_16.started,text_16.stopped,participant,session,date,expName,psychopyVersion,frameRate
Trial # 12,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0372.jpg,0,encoded_Group2_IMG_0372.jpg,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,1677.420947,None,,,0,0.080098638,1679.888404,None,1679.888404,None,,,1678.722384,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 13,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9839.jpg,0,encoded_Group2_IMG_9839.jpg,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,1679.98834,None,,,1,1.343893503,1682.472603,None,1682.472603,None,,,1681.288725,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 14,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0376.jpg,1,Group1_IMG_0376.jpg,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,1683.840741,None,,,1,0.116803788,1686.323719,None,1686.323719,None,,,1685.141292,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 15,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0481.jpg,1,Group1_IMG_0481.jpg,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,1686.457025,None,,,1,0.707397836,1688.925102,None,1688.925102,None,,,1687.757371,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 16,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0135.jpg,0,encoded_Group2_IMG_0135.jpg,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,1689.659151,None,,,0,1.842899972,1692.125599,None,1692.125599,None,,,1690.958399,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 17,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_7291.jpg,0,encoded_Group2_IMG_7291.jpg,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,1693.993953,None,,,0,0.652367144,1696.460188,None,1696.460188,None,,,1695.293028,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 18,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0322.jpg,0,encoded_Group2_IMG_0322.jpg,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,1697.143846,None,,,1,0.69285617,1699.611642,None,1699.611642,None,,,1698.445228,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 19,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0251.jpg,0,encoded_Group2_IMG_0251.jpg,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,1700.327805,None,,,0,0.460271759,1702.812227,None,1702.812227,None,,,1701.628183,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 20,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1917.jpg,1,Group1_IMG_1917.jpg,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,1703.295993,None,,,1,0.133443584,1705.763018,None,1705.763018,None,,,1704.597071,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 21,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0539.jpg,0,encoded_Group2_IMG_0539.jpg,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,1705.92974,None,,,0,0.19493815,1708.397559,None,1708.397559,None,,,1707.230122,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 22,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9684.jpg,1,Group1_IMG_9684.jpg,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,1708.615204,None,,,1,0.45530848,1711.081191,None,1711.081191,None,,,1709.915357,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 23,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1001.jpg,1,Group1_IMG_1001.jpg,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,1711.564731,None,,,1,0.063720473,1714.032796,None,1714.032796,None,,,1712.86512,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 24,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0522.jpg,1,Group1_IMG_0522.jpg,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,1714.116253,None,,,0,0.425387044,1716.58311,None,1716.58311,None,,,1715.415924,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 25,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0414.jpg,1,Group1_IMG_0414.jpg,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,1717.033249,None,,,1,0.482494196,1719.501938,None,1719.501938,None,,,1718.334848,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 26,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0470.jpg,0,encoded_Group2_IMG_0470.jpg,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,1720.017247,None,,,0,0.011088651,1722.485408,None,1722.485408,None,,,1721.317769,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 27,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_1495.jpg,0,encoded_Group2_IMG_1495.jpg,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,1722.517974,None,,,0,0.149489675,1724.987019,None,1724.987019,None,,,1723.819708,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 28,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0303.jpg,1,Group1_IMG_0303.jpg,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,1725.1528,None,,,1,0.108614844,1727.619935,None,1727.619935,None,,,1726.452532,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 29,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9786.jpg,1,Group1_IMG_9786.jpg,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,1727.753146,None,,,0,0.315679316,1730.220831,None,1730.220831,None,,,1729.054629,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 30,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0079.jpg,1,Group1_IMG_0079.jpg,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,1730.553963,None,,,1,1.682949129,1733.021487,None,1733.021487,None,,,1731.854339,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 31,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0540.jpg,1,Group1_IMG_0540.jpg,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,1734.723098,None,,,1,0.738974183,1737.189526,None,1737.189526,None,,,1736.022357,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 32,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0494.jpg,0,encoded_Group2_IMG_0494.jpg,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,1737.956518,None,,,0,0.331894617,1740.428615,None,1740.428615,None,,,1739.257492,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 33,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0449.jpg,1,Group1_IMG_0449.jpg,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,1740.779218,None,,,1,0.286757472,1743.241751,None,1743.241751,None,,,1742.074188,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 34,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0545.jpg,0,encoded_Group2_IMG_0545.jpg,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,1743.55923,None,,,0,0.087022201,1746.025478,None,1746.025478,None,,,1744.859209,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 35,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0446.jpg,0,encoded_Group2_IMG_0446.jpg,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,1746.141946,None,,,0,0.094388342,1748.610109,None,1748.610109,None,,,1747.442611,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 36,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0381.jpg,1,Group1_IMG_0381.jpg,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,1748.727633,None,,,0,0.270745801,1751.193754,None,1751.193754,None,,,1750.027813,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 37,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_4919.jpg,1,Group1_IMG_4919.jpg,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,1751.493968,None,,,0,0.606005196,1753.962494,None,1753.962494,None,,,1752.793868,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 38,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0243.jpg,1,Group1_IMG_0243.jpg,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,1754.596099,None,,,1,0.602172939,1757.062327,None,1757.062327,None,,,1755.895152,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 39,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0155.jpg,0,encoded_Group2_IMG_0155.jpg,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,1757.696109,None,,,0,0.357413976,1760.163085,None,1760.163085,None,,,1758.997284,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 40,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_4250.jpg,1,Group1_IMG_4250.jpg,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,1760.547289,None,,,1,0.394383044,1763.014113,None,1763.014113,None,,,1761.846949,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 41,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0519.jpg,1,Group1_IMG_0519.jpg,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,1763.43253,None,,,1,1.0462314,1765.898279,None,1765.898279,None,,,1764.732322,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 42,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0523.jpg,0,encoded_Group2_IMG_0523.jpg,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,1766.965515,None,,,1,0.0312853,1769.433224,None,1769.433224,None,,,1768.266815,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 43,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9766.jpg,1,Group1_IMG_9766.jpg,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,1769.483943,None,,,1,0.169746668,1771.96674,None,1771.96674,None,,,1770.799718,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 44,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0298.jpg,1,Group1_IMG_0298.jpg,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,1772.16748,None,,,0,0.757639635,1774.634859,None,1774.634859,None,,,1773.468348,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 45,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_5310.jpg,1,Group1_IMG_5310.jpg,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,1775.419243,None,,,1,0.194624906,1777.901877,None,1777.901877,None,,,1776.734907,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 46,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0360.jpg,1,Group1_IMG_0360.jpg,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,1778.118908,None,,,1,0.654215157,1780.586286,None,1780.586286,None,,,1779.419339,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 47,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0033.jpg,1,Group1_IMG_0033.jpg,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,1781.269706,None,,,1,0.094865851,1783.737644,None,1783.737644,None,,,1782.569745,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 48,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9681.jpg,0,encoded_Group2_IMG_9681.jpg,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,1783.855332,None,,,0,0.087102676,1786.321391,None,1786.321391,None,,,1785.155386,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 49,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0222.jpg,0,encoded_Group2_IMG_0222.jpg,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,1786.438161,None,,,0,0.261974986,1788.906524,None,1788.906524,None,,,1787.738306,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 50,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0229.jpg,1,Group1_IMG_0229.jpg,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,1789.190198,None,,,1,0.095766559,1791.656731,None,1791.656731,None,,,1790.489132,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 51,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_1715.jpg,0,encoded_Group2_IMG_1715.jpg,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,1791.772998,None,,,0,0.063601376,1794.240928,None,1794.240928,None,,,1793.072775,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 52,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0518.jpg,1,Group1_IMG_0518.jpg,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,1794.324609,None,,,1,0.23291387,1796.79153,None,1796.79153,None,,,1795.624185,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 53,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_8924.jpg,0,encoded_Group2_IMG_8924.jpg,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,1797.041202,None,,,1,0.378632376,1799.509867,None,1799.509867,None,,,1798.342704,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 54,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_2751.jpg,0,encoded_Group2_IMG_2751.jpg,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,1799.909279,None,,,1,0.200464405,1802.375997,None,1802.375997,None,,,1801.209037,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 55,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0501.jpg,0,encoded_Group2_IMG_0501.jpg,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,1802.610034,None,,,0,0.130330575,1805.078175,None,1805.078175,None,,,1803.911165,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 56,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9760.jpg,1,Group1_IMG_9760.jpg,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,1805.228371,None,,,1,0.345928031,1807.694569,None,1807.694569,None,,,1806.527463,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 57,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_2215.jpg,0,encoded_Group2_IMG_2215.jpg,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,1808.06159,None,,,0,0.21575177,1810.528781,None,1810.528781,None,,,1809.362584,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 58,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9867.jpg,1,Group1_IMG_9867.jpg,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,1810.761816,None,,,1,0.185686957,1813.230851,None,1813.230851,None,,,1812.062518,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 59,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_5135.jpg,0,encoded_Group2_IMG_5135.jpg,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,1813.447531,None,,,1,0.254673088,1815.913826,None,1815.913826,None,,,1814.747823,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 60,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9835.jpg,1,Group1_IMG_9835.jpg,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,1816.197289,None,,,1,0.118768855,1818.665731,None,1818.665731,None,,,1817.49742,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 61,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0341.jpg,1,Group1_IMG_0341.jpg,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,1818.815952,None,,,1,0.294155844,1821.282373,None,1821.282373,None,,,1820.114939,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 62,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_2790.jpg,1,Group1_IMG_2790.jpg,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,1821.598984,None,,,1,0.277185911,1824.067312,None,1824.067312,None,,,1822.89917,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 63,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9909.jpg,0,encoded_Group2_IMG_9909.jpg,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,1824.367861,None,,,0,0.054100285,1826.850412,None,1826.850412,None,,,1825.68334,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 64,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0170.jpg,1,Group1_IMG_0170.jpg,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,1826.933819,None,,,1,0.118885728,1829.401614,None,1829.401614,None,,,1828.235399,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 65,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_2244.jpg,1,Group1_IMG_2244.jpg,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,1829.552752,None,,,1,0.061783281,1832.018714,None,1832.018714,None,,,1830.851635,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 66,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1095.jpg,1,Group1_IMG_1095.jpg,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,1832.102005,None,,,0,0.077578092,1834.57092,None,1834.57092,None,,,1833.403525,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 67,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0467.jpg,1,Group1_IMG_0467.jpg,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,1834.670708,None,,,1,0.350814872,1837.153624,None,1837.153624,None,,,1835.986767,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 68,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4956.jpg,0,encoded_Group2_IMG_4956.jpg,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,1837.536634,None,,,0,0.091396638,1840.021102,None,1840.021102,None,,,1838.838679,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 69,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_2690.jpg,1,Group1_IMG_2690.jpg,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,1840.137901,None,,,1,0.091409485,1842.605089,None,1842.605089,None,,,1841.438015,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 70,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0309.jpg,1,Group1_IMG_0309.jpg,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,1842.721613,None,,,0,0.17121544,1845.18927,None,1845.18927,None,,,1844.022225,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 71,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1346.jpg,1,Group1_IMG_1346.jpg,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,1845.389744,None,,,1,0.239215097,1847.857284,None,1847.857284,None,,,1846.689992,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 72,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9979.jpg,1,Group1_IMG_9979.jpg,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,1848.123801,None,,,1,0.065514775,1850.591028,None,1850.591028,None,,,1849.425163,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 73,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1039.jpg,1,Group1_IMG_1039.jpg,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,1850.674611,None,,,1,0.050328988,1853.142068,None,1853.142068,None,,,1851.974223,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 74,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9699.jpg,1,Group1_IMG_9699.jpg,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,1853.226352,None,,,0,0.114902666,1855.693587,None,1855.693587,None,,,1854.526544,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 75,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0329.jpg,1,Group1_IMG_0329.jpg,,,,,,,,,,,,,,,,,0,74,74,74,,,,,,,1855.826129,None,,,1,0.290511889,1858.293986,None,1858.293986,None,,,1857.126434,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 76,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0548.jpg,1,Group1_IMG_0548.jpg,,,,,,,,,,,,,,,,,0,75,75,75,,,,,,,1858.611369,None,,,1,0.066323879,1861.094189,None,1861.094189,None,,,1859.911743,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 77,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0325.jpg,0,encoded_Group2_IMG_0325.jpg,,,,,,,,,,,,,,,,,0,76,76,76,,,,,,,1861.177577,None,,,0,0.042259618,1863.662244,None,1863.662244,None,,,1862.477936,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 78,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0479.jpg,0,encoded_Group2_IMG_0479.jpg,,,,,,,,,,,,,,,,,0,77,77,77,,,,,,,1863.728649,None,,,0,0.068686283,1866.195801,None,1866.195801,None,,,1865.028905,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
