,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block1_rep2.thisRepN,block1_rep2.thisTrialN,block1_rep2.thisN,block1_rep2.thisIndex,block2_rep.thisRepN,block2_rep.thisTrialN,block2_rep.thisN,block2_rep.thisIndex,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text.started,text.stopped,trail_num.started,trail_num.stopped,image_6.started,image_6.stopped,Judgement.keys,Judgement.rt,Judgement.started,Judgement.stopped,text_19.started,text_19.stopped,text_12.started,text_12.stopped,image.started,image.stopped,text_2.started,text_2.stopped,text_13.started,text_13.stopped,text_16.started,text_16.stopped,session,date,expName,psychopyVersion,frameRate
299,Trial # 147,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9807.jpg,0,encoded_Group2_IMG_9807.jpg,,,,,,,,,0.0,146.0,146.0,146.0,,,,,,,,,,,,,,,1050.48557,None,,,1,0.304520234,1052.95319,None,1052.95319,None,,,1051.787198,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
300,Trial # 148,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0545.jpg,0,encoded_Group2_IMG_0545.jpg,,,,,,,,,0.0,147.0,147.0,147.0,,,,,,,,,,,,,,,1053.286704,None,,,0,0.335216524,1055.738555,None,1055.738555,None,,,1054.570306,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
301,Trial # 149,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9766.jpg,1,Group1_IMG_9766.jpg,,,,,,,,,0.0,148.0,148.0,148.0,,,,,,,,,,,,,,,1056.104702,None,,,1,0.301492254,1058.588216,None,1058.588216,None,,,1057.422362,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
302,Trial # 150,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4956.jpg,0,encoded_Group2_IMG_4956.jpg,,,,,,,,,0.0,149.0,149.0,149.0,,,,,,,,,,,,,,,1058.921553,None,,,1,0.243431767,1061.390279,None,1061.390279,None,,,1060.238692,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
303,Trial # 1,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,1515.696125,None,,,0,0.33345938,1518.148178,None,1518.148178,None,1510.081835,None,1516.964709,None,1061.656106,None,1216.805141,None,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
304,Trial # 2,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,,,,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,1518.51487,None,,,0,0.275158747,1520.998539,None,1520.998539,None,,,1519.814224,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
305,Trial # 3,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0022.jpg,1,Group1_IMG_0022.jpg,,,,,,,,,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,1521.298395,None,,,1,0.268166164,1523.765537,None,1523.765537,None,,,1522.598907,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
306,Trial # 4,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0239.jpg,1,Group1_IMG_0239.jpg,,,,,,,,,,,,,0.0,3.0,3.0,3.0,,,,,,,,,,,1524.065654,None,,,0,0.275343844,1526.534354,None,1526.534354,None,,,1525.365477,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
307,Trial # 5,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9726.jpg,0,encoded_Group2_IMG_9726.jpg,,,,,,,,,,,,,0.0,4.0,4.0,4.0,,,,,,,,,,,1526.833572,None,,,0,0.253044981,1529.300645,None,1529.300645,None,,,1528.133539,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
308,Trial # 6,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0417.jpg,1,Group1_IMG_0417.jpg,,,,,,,,,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,1529.583831,None,,,0,0.293781046,1532.03592,None,1532.03592,None,,,1530.868555,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
309,Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9889.jpg,1,Group1_IMG_9889.jpg,,,,,,,,,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,1532.351622,None,,,0,0.214144833,1534.819461,None,1534.819461,None,,,1533.651746,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
310,Trial # 8,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,,,,,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,1535.052621,None,,,1,0.465869104,1537.519826,None,1537.519826,None,,,1536.35301,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
311,Trial # 9,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_4867.jpg,0,encoded_Group2_IMG_4867.jpg,,,,,,,,,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,1538.003994,None,,,0,0.195064397,1540.470635,None,1540.470635,None,,,1539.303545,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
312,Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0162.jpg,1,Group1_IMG_0162.jpg,,,,,,,,,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,1540.687477,None,,,0,0.094899712,1543.1548,None,1543.1548,None,,,1541.989022,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
313,Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9966.jpg,1,Group1_IMG_9966.jpg,,,,,,,,,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,1543.272219,None,,,1,0.294709611,1545.739004,None,1545.739004,None,,,1544.571568,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
314,Trial # 12,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_6517.jpg,0,encoded_Group2_IMG_6517.jpg,,,,,,,,,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,1546.056051,None,,,1,0.206574221,1548.523127,None,1548.523127,None,,,1547.357106,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
315,Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0406.jpg,1,Group1_IMG_0406.jpg,,,,,,,,,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,1548.756816,None,,,1,0.655773497,1551.24185,None,1551.24185,None,,,1550.057081,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
316,Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0355.jpg,0,encoded_Group2_IMG_0355.jpg,,,,,,,,,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,1551.924657,None,,,0,0.161977196,1554.391662,None,1554.391662,None,,,1553.225488,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
317,Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,,,,,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,1554.576024,None,,,1,0.310890416,1557.042812,None,1557.042812,None,,,1555.876619,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
318,Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0343.jpg,1,Group1_IMG_0343.jpg,,,,,,,,,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,1557.377147,None,,,1,0.134203184,1559.843453,None,1559.843453,None,,,1558.676252,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
319,Trial # 17,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9704.jpg,1,Group1_IMG_9704.jpg,,,,,,,,,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,1560.010079,None,,,0,0.460301362,1562.477399,None,1562.477399,None,,,1561.311746,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
320,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9695.jpg,0,encoded_Group2_IMG_9695.jpg,,,,,,,,,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,1562.961369,None,,,0,0.509313202,1565.428387,None,1565.428387,None,,,1564.261364,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
321,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0024.jpg,1,Group1_IMG_0024.jpg,,,,,,,,,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,1565.963173,None,,,0,0.379881292,1568.429821,None,1568.429821,None,,,1567.262679,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
322,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0002.jpg,0,encoded_Group2_IMG_0002.jpg,,,,,,,,,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,1568.829617,None,,,1,0.287557096,1571.298146,None,1571.298146,None,,,1570.129733,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
323,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0386.jpg,0,encoded_Group2_IMG_0386.jpg,,,,,,,,,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,1571.615121,None,,,0,0.312550716,1574.081146,None,1574.081146,None,,,1572.913981,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
324,Trial # 22,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0364.jpg,0,encoded_Group2_IMG_0364.jpg,,,,,,,,,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,1574.414495,None,,,0,0.214418386,1576.883217,None,1576.883217,None,,,1575.714831,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
325,Trial # 23,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9772.jpg,1,Group1_IMG_9772.jpg,,,,,,,,,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,1577.116689,None,,,0,0.082505084,1579.599215,None,1579.599215,None,,,1578.432534,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
326,Trial # 24,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_4253.jpg,1,Group1_IMG_4253.jpg,,,,,,,,,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,1579.699669,None,,,0,0.24950707,1582.168204,None,1582.168204,None,,,1581.00103,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
327,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1975.jpg,0,encoded_Group2_IMG_1975.jpg,,,,,,,,,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,1582.434917,None,,,0,0.172631532,1584.901079,None,1584.901079,None,,,1583.735177,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
328,Trial # 26,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0304.jpg,0,encoded_Group2_IMG_0304.jpg,,,,,,,,,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,1585.100976,None,,,0,0.12904772,1587.568641,None,1587.568641,None,,,1586.402624,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
329,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0400.jpg,0,encoded_Group2_IMG_0400.jpg,,,,,,,,,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,1587.719241,None,,,0,0.087616145,1590.186086,None,1590.186086,None,,,1589.018784,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
330,Trial # 28,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9638.jpg,1,Group1_IMG_9638.jpg,,,,,,,,,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,1590.30327,None,,,1,0.134166196,1592.771471,None,1592.771471,None,,,1591.604296,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
331,Trial # 29,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0264.jpg,1,Group1_IMG_0264.jpg,,,,,,,,,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,1592.93819,None,,,0,2.933413568,1595.404298,None,1595.404298,None,,,1594.237292,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
332,Trial # 30,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0252.jpg,1,Group1_IMG_0252.jpg,,,,,,,,,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,1598.35605,None,,,0,0.090493616,1600.823207,None,1600.823207,None,,,1599.655654,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
333,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0207.jpg,1,Group1_IMG_0207.jpg,,,,,,,,,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,1600.940016,None,,,1,0.154818624,1603.406884,None,1603.406884,None,,,1602.240939,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
334,Trial # 32,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0492.jpg,0,encoded_Group2_IMG_0492.jpg,,,,,,,,,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,1603.590292,None,,,0,0.095557004,1606.058144,None,1606.058144,None,,,1604.890554,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
335,Trial # 33,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_1029.jpg,1,Group1_IMG_1029.jpg,,,,,,,,,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,1606.175586,None,,,0,0.247527034,1608.642189,None,1608.642189,None,,,1607.475879,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
336,Trial # 34,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_5136.jpg,0,encoded_Group2_IMG_5136.jpg,,,,,,,,,,,,,0.0,33.0,33.0,33.0,,,,,,,,,,,1608.908547,None,,,0,0.377143253,1611.376558,None,1611.376558,None,,,1610.208784,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
337,Trial # 35,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9758.jpg,0,encoded_Group2_IMG_9758.jpg,,,,,,,,,,,,,0.0,34.0,34.0,34.0,,,,,,,,,,,1611.776401,None,,,0,0.094218928,1614.243483,None,1614.243483,None,,,1613.076414,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
338,Trial # 36,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,,,,,,,,,0.0,35.0,35.0,35.0,,,,,,,,,,,1614.360254,None,,,1,0.309624398,1616.828066,None,1616.828066,None,,,1615.660576,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
339,Trial # 37,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_3579.jpg,1,Group1_IMG_3579.jpg,,,,,,,,,,,,,0.0,36.0,36.0,36.0,,,,,,,,,,,1617.162491,None,,,0,0.125242228,1619.628457,None,1619.628457,None,,,1618.462323,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
340,Trial # 38,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0528.jpg,0,encoded_Group2_IMG_0528.jpg,,,,,,,,,,,,,0.0,37.0,37.0,37.0,,,,,,,,,,,1619.778819,None,,,1,0.219376149,1622.246357,None,1622.246357,None,,,1621.080061,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
341,Trial # 39,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0217.jpg,1,Group1_IMG_0217.jpg,,,,,,,,,,,,,0.0,38.0,38.0,38.0,,,,,,,,,,,1622.497285,None,,,0,0.277420113,1624.980183,None,1624.980183,None,,,1623.813097,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
342,Trial # 40,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9894.jpg,1,Group1_IMG_9894.jpg,,,,,,,,,,,,,0.0,39.0,39.0,39.0,,,,,,,,,,,1625.280105,None,,,1,0.165221681,1627.764399,None,1627.764399,None,,,1626.581829,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
343,Trial # 41,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0337.jpg,1,Group1_IMG_0337.jpg,,,,,,,,,,,,,0.0,40.0,40.0,40.0,,,,,,,,,,,1627.947879,None,,,1,0.090942467,1630.414756,None,1630.414756,None,,,1629.248122,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
344,Trial # 42,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1695.jpg,0,encoded_Group2_IMG_1695.jpg,,,,,,,,,,,,,0.0,41.0,41.0,41.0,,,,,,,,,,,1630.531614,None,,,0,0.225165498,1633.000546,None,1633.000546,None,,,1631.833369,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
345,Trial # 43,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0393.jpg,0,encoded_Group2_IMG_0393.jpg,,,,,,,,,,,,,0.0,42.0,42.0,42.0,,,,,,,,,,,1633.250806,None,,,0,0.332084009,1635.733634,None,1635.733634,None,,,1634.566498,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
346,Trial # 44,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0460.jpg,1,Group1_IMG_0460.jpg,,,,,,,,,,,,,0.0,43.0,43.0,43.0,,,,,,,,,,,1636.084823,None,,,1,0.074653177,1638.551049,None,1638.551049,None,,,1637.385153,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
347,Trial # 45,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_5433.jpg,0,encoded_Group2_IMG_5433.jpg,,,,,,,,,,,,,0.0,44.0,44.0,44.0,,,,,,,,,,,1638.651117,None,,,0,0.30667642,1641.119023,None,1641.119023,None,,,1639.951269,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
348,Trial # 46,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_4249.jpg,0,encoded_Group2_IMG_4249.jpg,,,,,,,,,,,,,0.0,45.0,45.0,45.0,,,,,,,,,,,1641.453317,None,,,0,0.154399026,1643.919303,None,1643.919303,None,,,1642.753411,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
349,Trial # 47,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0444.jpg,0,encoded_Group2_IMG_0444.jpg,,,,,,,,,,,,,0.0,46.0,46.0,46.0,,,,,,,,,,,1644.102499,None,,,0,0.126966576,1646.570744,None,1646.570744,None,,,1645.403117,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
350,Trial # 48,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_1160.jpg,1,Group1_IMG_1160.jpg,,,,,,,,,,,,,0.0,47.0,47.0,47.0,,,,,,,,,,,1646.720752,None,,,1,0.158244601,1649.187456,None,1649.187456,None,,,1648.020539,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
351,Trial # 49,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0357.jpg,1,Group1_IMG_0357.jpg,,,,,,,,,,,,,0.0,48.0,48.0,48.0,,,,,,,,,,,1649.37164,None,,,1,0.362065378,1651.839635,None,1651.839635,None,,,1650.671377,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
352,Trial # 50,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,,,,,,,,,0.0,49.0,49.0,49.0,,,,,,,,,,,1652.223183,None,,,0,0.351530436,1654.706171,None,1654.706171,None,,,1653.539509,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
353,Trial # 51,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0090.jpg,1,Group1_IMG_0090.jpg,,,,,,,,,,,,,0.0,50.0,50.0,50.0,,,,,,,,,,,1655.089501,None,,,1,0.516095043,1657.573599,None,1657.573599,None,,,1656.390993,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
354,Trial # 52,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0293.jpg,1,Group1_IMG_0293.jpg,,,,,,,,,,,,,0.0,51.0,51.0,51.0,,,,,,,,,,,1658.10738,None,,,0,0.3390868,1660.574615,None,1660.574615,None,,,1659.407397,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
355,Trial # 53,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0536.jpg,0,encoded_Group2_IMG_0536.jpg,,,,,,,,,,,,,0.0,52.0,52.0,52.0,,,,,,,,,,,1660.942446,None,,,0,0.308440196,1663.413272,None,1663.413272,None,,,1662.242775,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
356,Trial # 54,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_2656.jpg,1,Group1_IMG_2656.jpg,,,,,,,,,,,,,0.0,53.0,53.0,53.0,,,,,,,,,,,1663.746381,None,,,0,0.311145166,1666.226556,None,1666.226556,None,,,1665.042466,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
357,Trial # 55,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0139.jpg,0,encoded_Group2_IMG_0139.jpg,,,,,,,,,,,,,0.0,54.0,54.0,54.0,,,,,,,,,,,1666.56126,None,,,0,0.110530179,1669.02717,None,1669.02717,None,,,1667.859908,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
358,Trial # 56,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,,,,,,,,,0.0,55.0,55.0,55.0,,,,,,,,,,,1669.161006,None,,,0,0.093340578,1671.628373,None,1671.628373,None,,,1670.460829,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
359,Trial # 57,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0315.jpg,0,encoded_Group2_IMG_0315.jpg,,,,,,,,,,,,,0.0,56.0,56.0,56.0,,,,,,,,,,,1671.745835,None,,,0,0.285631455,1674.212071,None,1674.212071,None,,,1673.044965,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
360,Trial # 58,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0339.jpg,0,encoded_Group2_IMG_0339.jpg,,,,,,,,,,,,,0.0,57.0,57.0,57.0,,,,,,,,,,,1674.529867,None,,,0,0.148385989,1677.013311,None,1677.013311,None,,,1675.828562,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
361,Trial # 59,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0543.jpg,1,Group1_IMG_0543.jpg,,,,,,,,,,,,,0.0,58.0,58.0,58.0,,,,,,,,,,,1677.180777,None,,,0,0.418696885,1679.647005,None,1679.647005,None,,,1678.480053,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
362,Trial # 60,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0157.jpg,1,Group1_IMG_0157.jpg,,,,,,,,,,,,,0.0,59.0,59.0,59.0,,,,,,,,,,,1680.097971,None,,,0,0.236664889,1682.565037,None,1682.565037,None,,,1681.398775,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
363,Trial # 61,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0225.jpg,0,encoded_Group2_IMG_0225.jpg,,,,,,,,,,,,,0.0,60.0,60.0,60.0,,,,,,,,,,,1682.831443,None,,,1,0.334783266,1685.298968,None,1685.298968,None,,,1684.131636,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
364,Trial # 62,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0377.jpg,0,encoded_Group2_IMG_0377.jpg,,,,,,,,,,,,,0.0,61.0,61.0,61.0,,,,,,,,,,,1685.664981,None,,,0,0.268794887,1688.132943,None,1688.132943,None,,,1686.967173,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
365,Trial # 63,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1144.jpg,0,encoded_Group2_IMG_1144.jpg,,,,,,,,,,,,,0.0,62.0,62.0,62.0,,,,,,,,,,,1688.433237,None,,,0,0.299634324,1690.902009,None,1690.902009,None,,,1689.733375,None,,,,,,,1,2022_Mar_24_1304,Real-fake-judgement-flashing-group1,2021.1.2,60.07179553
