,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate
218,Trial # 64,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4718.jpg,0,encoded_Group2_IMG_4718.jpg,,,,,,,,,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.87875,None,1426.87875,None,1426.87875,None,2.0,13.44848113,1426.87875,None,1426.87875,None,2.0,6.418350222,1428.928781,None,1426.87875,None,1.0,9.425560464,1432.863242,None,1426.87875,None,space,6.197395463,9.453187623,None,1426.87875,None,1426.87875,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
219,Trial # 65,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0540.jpg,1,Group1_IMG_0540.jpg,,,,,,,,,0.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.600248,None,1442.600248,None,1442.600248,None,1.0,1.740134812,1442.600248,None,1442.600248,None,1.0,2.264155273,1443.882937,None,1442.600248,None,1.0,2.8011415,1444.41648,None,1442.600248,None,space,0.471661614,2.823652205,None,1442.600248,None,1442.600248,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
220,Trial # 66,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0166.jpg,0,encoded_Group2_IMG_0166.jpg,,,,,,,,,0.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.934351,None,1445.934351,None,1445.934351,None,3.0,3.287760031,1445.934351,None,1445.934351,None,2.0,14.14673791,1448.784505,None,1445.934351,None,3.0,16.11978272,1457.887415,None,1445.934351,None,space,4.534764889,16.15485365,None,1445.934351,None,1445.934351,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
221,Trial # 67,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0412.jpg,0,encoded_Group2_IMG_0412.jpg,,,,,,,,,0.0,66.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.707612,None,1466.707612,None,1466.707612,None,1.0,2.040107618,1466.707612,None,1466.707612,None,1.0,2.528211,1468.291176,None,1466.707612,None,2.0,7.335395967,1468.790809,None,1466.707612,None,space,9.37202243,3.023312691,None,1466.707612,None,1466.707612,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
222,Trial # 68,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0485.jpg,1,Group1_IMG_0485.jpg,,,,,,,,,0.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.194899,None,1479.194899,None,1479.194899,None,1.0,2.991182188,1479.194899,None,1479.194899,None,1.0,3.681578468,1481.72868,None,1479.194899,None,1.0,4.520632161,1482.42844,None,1479.194899,None,space,0.487057207,4.541088447,None,1479.194899,None,1479.194899,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
223,Trial # 69,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_1495.jpg,0,encoded_Group2_IMG_1495.jpg,,,,,,,,,0.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.245317,None,1484.245317,None,1484.245317,None,3.0,1.779466787,1484.245317,None,1484.245317,None,3.0,5.5864538,1485.581102,None,1484.245317,None,2.0,7.225266003,1489.39722,None,1484.245317,None,space,0.230460747,7.252205099,None,1484.245317,None,1484.245317,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
224,Trial # 70,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0426.jpg,1,Group1_IMG_0426.jpg,,,,,,,,,0.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.765614,None,1491.765614,None,1491.765614,None,3.0,1.860253796,1491.765614,None,1491.765614,None,2.0,4.384888691,1493.165274,None,1491.765614,None,2.0,6.390587628,1495.699784,None,1491.765614,None,space,0.298427422,6.41464608,None,1491.765614,None,1491.765614,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
225,Trial # 71,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0349.jpg,1,Group1_IMG_0349.jpg,,,,,,,,,0.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.500094,None,1498.500094,None,1498.500094,None,1.0,2.451608397,1498.500094,None,1498.500094,None,1.0,3.00788425,1500.500475,None,1498.500094,None,1.0,3.54635753,1501.068272,None,1498.500094,None,space,0.284600607,3.578974457,None,1498.500094,None,1498.500094,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
226,Trial # 72,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0414.jpg,1,Group1_IMG_0414.jpg,,,,,,,,,0.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.401218,None,1502.401218,None,1502.401218,None,2.0,6.860772252,1502.401218,None,1502.401218,None,1.0,8.383184847,1508.803731,None,1502.401218,None,1.0,11.32234226,1510.336798,None,1502.401218,None,space,2.926658963,9.74679371,None,1502.401218,None,1502.401218,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
227,Trial # 73,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9856.jpg,0,encoded_Group2_IMG_9856.jpg,,,,,,,,,0.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.105454,None,1515.105454,None,1515.105454,None,2.0,2.622076919,1515.105454,None,1515.105454,None,1.0,3.877393675,1517.273032,None,1515.105454,None,2.0,5.317516084,1518.239253,None,1515.105454,None,space,0.256446151,5.337424511,None,1515.105454,None,1515.105454,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
228,Trial # 74,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_5313.jpg,0,encoded_Group2_IMG_5313.jpg,,,,,,,,,0.0,73.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.72417,None,1520.72417,None,1520.72417,None,3.0,2.513215178,1520.72417,None,1520.72417,None,1.0,17.4395696,1522.79122,None,1520.72417,None,4.0,20.17926104,1529.059479,None,1520.72417,None,space,5.862150806,18.64039281,None,1520.72417,None,1520.72417,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
229,Trial # 75,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0421.jpg,0,encoded_Group2_IMG_0421.jpg,,,,,,,,,0.0,74.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.247749,None,1545.247749,None,1545.247749,None,3.0,3.347958095,1545.247749,None,1545.247749,None,2.0,8.972176874,1548.148924,None,1545.247749,None,2.0,10.80978359,1553.784269,None,1545.247749,None,space,0.171548543,10.83923323,None,1545.247749,None,1545.247749,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
230,Trial # 76,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0446.jpg,0,encoded_Group2_IMG_0446.jpg,,,,,,,,,0.0,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.334486,None,1556.334486,None,1556.334486,None,2.0,3.87537421,1556.334486,None,1556.334486,None,1.0,6.881984622,1559.752907,None,1556.334486,None,1.0,7.655033401,1562.7705,None,1556.334486,None,space,0.492722396,7.678865368,None,1556.334486,None,1556.334486,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
231,Trial # 77,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_5999.jpg,1,Group1_IMG_5999.jpg,,,,,,,,,0.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.53676,None,1564.53676,None,1564.53676,None,1.0,2.01124016,1564.53676,None,1564.53676,None,1.0,2.668172095,1566.089029,None,1564.53676,None,1.0,3.306065037,1566.755534,None,1564.53676,None,space,0.465676904,3.331261735,None,1564.53676,None,1564.53676,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
232,Trial # 78,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0107.jpg,1,Group1_IMG_0107.jpg,,,,,,,,,0.0,77.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.355468,None,1568.355468,None,1568.355468,None,1.0,1.642907337,1568.355468,None,1568.355468,None,1.0,2.232611005,1569.538947,None,1568.355468,None,1.0,2.939273965,1570.138975,None,1568.355468,None,space,0.669950541,2.962858497,None,1568.355468,None,1568.355468,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
233,Trial # 79,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0322.jpg,0,encoded_Group2_IMG_0322.jpg,,,,,,,,,0.0,78.0,78.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.023713,None,1572.023713,None,1572.023713,None,1.0,1.746498639,1572.023713,None,1572.023713,None,1.0,2.335659637,1573.323782,None,1572.023713,None,1.0,3.007077292,1573.924142,None,1572.023713,None,space,0.519229288,3.036878076,None,1572.023713,None,1572.023713,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
234,Trial # 80,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4255.jpg,0,encoded_Group2_IMG_4255.jpg,,,,,,,,,0.0,79.0,79.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.674095,None,1575.674095,None,1575.674095,None,2.0,2.298616066,1575.674095,None,1575.674095,None,2.0,3.953916451,1577.525994,None,1575.674095,None,2.0,5.527497432,1579.191397,None,1575.674095,None,space,0.532598968,5.221435068,None,1575.674095,None,1575.674095,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
235,Trial # 81,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0219.jpg,0,encoded_Group2_IMG_0219.jpg,,,,,,,,,0.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.442218,None,1581.442218,None,1581.442218,None,2.0,5.130415795,1581.442218,None,1581.442218,None,1.0,7.953952785,1585.443962,None,1581.442218,None,1.0,9.258801115,1588.961321,None,1581.442218,None,space,0.304205287,9.286609665,None,1581.442218,None,1581.442218,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
236,Trial # 82,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0548.jpg,1,Group1_IMG_0548.jpg,,,,,,,,,0.0,81.0,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.096725,None,1591.096725,None,1591.096725,None,1.0,1.567924792,1591.096725,None,1591.096725,None,1.0,2.023928984,1592.212453,None,1591.096725,None,1.0,2.56250377,1592.678958,None,1591.096725,None,space,0.36840834,2.594103027,None,1591.096725,None,1591.096725,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
237,Trial # 83,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0229.jpg,1,Group1_IMG_0229.jpg,,,,,,,,,0.0,82.0,82.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.129469,None,1594.129469,None,1594.129469,None,2.0,16.1110454,1594.129469,None,1594.129469,None,1.0,15.34989805,1607.234564,None,1594.129469,None,1.0,17.32263758,1609.03445,None,1594.129469,None,space,0.307685975,17.34396924,None,1594.129469,None,1594.129469,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
238,Trial # 84,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0365.jpg,0,encoded_Group2_IMG_0365.jpg,,,,,,,,,0.0,83.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.935484,None,1611.935484,None,1611.935484,None,1.0,1.63885301,1611.935484,None,1611.935484,None,1.0,1.994279655,1613.119245,None,1611.935484,None,1.0,2.368097536,1613.48641,None,1611.935484,None,space,0.289658819,2.38552497,None,1611.935484,None,1611.935484,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
239,Trial # 85,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9822.jpg,1,Group1_IMG_9822.jpg,,,,,,,,,0.0,84.0,84.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.65292,None,1614.65292,None,1614.65292,None,1.0,1.52976516,1614.65292,None,1614.65292,None,1.0,1.85239165,1615.736645,None,1614.65292,None,1.0,2.19175951,1616.070053,None,1614.65292,None,space,0.242527335,2.219084905,None,1614.65292,None,1614.65292,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
240,Trial # 86,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0195.jpg,0,encoded_Group2_IMG_0195.jpg,,,,,,,,,0.0,85.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.170085,None,1617.170085,None,1617.170085,None,4.0,3.132405016,1617.170085,None,1617.170085,None,3.0,4.972398009,1619.304613,None,1617.170085,None,1.0,7.345603355,1621.705601,None,1617.170085,None,space,0.333433337,7.376180336,None,1617.170085,None,1617.170085,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
241,Trial # 87,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0494.jpg,0,encoded_Group2_IMG_0494.jpg,,,,,,,,,0.0,86.0,86.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.922758,None,1624.922758,None,1624.922758,None,1.0,1.629496047,1624.922758,None,1624.922758,None,1.0,2.152363284,1626.106712,None,1624.922758,None,1.0,2.490091745,1626.640409,None,1624.922758,None,space,0.344633479,2.516970701,None,1624.922758,None,1624.922758,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
242,Trial # 88,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0509.jpg,1,Group1_IMG_0509.jpg,,,,,,,,,0.0,87.0,87.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.891008,None,1627.891008,None,1627.891008,None,4.0,27.62871105,1627.891008,None,1627.891008,None,3.0,30.50097069,1640.577296,None,1627.891008,None,3.0,24.17398658,1645.295133,None,1627.891008,None,space,10.75069901,20.83982987,None,1627.891008,None,1627.891008,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
243,Trial # 89,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_8924.jpg,0,encoded_Group2_IMG_8924.jpg,,,,,,,,,0.0,88.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.550154,None,1659.550154,None,1659.550154,None,2.0,3.415498521,1659.550154,None,1659.550154,None,2.0,4.054000407,1661.40199,None,1659.550154,None,3.0,5.493224026,1663.167662,None,1659.550154,None,space,0.196828472,5.522013635,None,1659.550154,None,1659.550154,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
244,Trial # 90,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0360.jpg,1,Group1_IMG_0360.jpg,,,,,,,,,0.0,89.0,89.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.300909,None,1665.300909,None,1665.300909,None,1.0,1.651982216,1665.300909,None,1665.300909,None,1.0,2.006644597,1666.502406,None,1665.300909,None,1.0,2.74599188,1666.869067,None,1665.300909,None,space,0.427157803,2.777366166,None,1665.300909,None,1665.300909,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
245,Trial # 91,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0523.jpg,0,encoded_Group2_IMG_0523.jpg,,,,,,,,,0.0,90.0,90.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.519522,None,1668.519522,None,1668.519522,None,3.0,2.245222687,1668.519522,None,1668.519522,None,2.0,5.703224827,1670.31939,None,1668.519522,None,2.0,7.008895689,1673.788003,None,1668.519522,None,space,0.285826081,7.035923296,None,1668.519522,None,1668.519522,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
246,Trial # 92,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0518.jpg,1,Group1_IMG_0518.jpg,,,,,,,,,0.0,91.0,91.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.889094,None,1675.889094,None,1675.889094,None,2.0,7.622490147,1675.889094,None,1675.889094,None,2.0,3.494038723,1677.572298,None,1675.889094,None,3.0,5.198794995,1678.938931,None,1675.889094,None,space,3.782385845,4.418193758,None,1675.889094,None,1675.889094,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
247,Trial # 93,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0372.jpg,0,encoded_Group2_IMG_0372.jpg,,,,,,,,,0.0,92.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.124109,None,1684.124109,None,1684.124109,None,1.0,1.830146586,1684.124109,None,1684.124109,None,1.0,2.321399533,1685.507995,None,1684.124109,None,1.0,2.927054973,1686.008702,None,1684.124109,None,space,0.389546073,2.95282866,None,1684.124109,None,1684.124109,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
248,Trial # 94,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9761.jpg,0,encoded_Group2_IMG_9761.jpg,,,,,,,,,0.0,93.0,93.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.492206,None,1687.492206,None,1687.492206,None,2.0,6.714097183,1687.492206,None,1687.492206,None,2.0,7.486910181,1690.443085,None,1687.492206,None,2.0,8.926161216,1694.543875,None,1687.492206,None,space,0.138904566,8.954087909,None,1687.492206,None,1687.492206,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
249,Trial # 95,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_2690.jpg,1,Group1_IMG_2690.jpg,,,,,,,,,0.0,94.0,94.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.645625,None,1696.645625,None,1696.645625,None,1.0,1.63257976,1696.645625,None,1696.645625,None,1.0,1.923679858,1697.828464,None,1696.645625,None,1.0,2.594646345,1698.128781,None,1696.645625,None,space,1.09071552,2.624680534,None,1696.645625,None,1696.645625,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
250,Trial # 96,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9855.jpg,1,Group1_IMG_9855.jpg,,,,,,,,,0.0,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.396174,None,1700.396174,None,1700.396174,None,1.0,1.476847716,1700.396174,None,1700.396174,None,1.0,1.800234294,1701.413515,None,1700.396174,None,1.0,2.138161401,1701.746871,None,1700.396174,None,space,0.246214249,2.161087821,None,1700.396174,None,1700.396174,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
251,Trial # 97,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0470.jpg,0,encoded_Group2_IMG_0470.jpg,,,,,,,,,0.0,96.0,96.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.846947,None,1702.846947,None,1702.846947,None,1.0,1.546310196,1702.846947,None,1702.846947,None,1.0,1.868737531,1703.946756,None,1702.846947,None,1.0,2.207600944,1704.280423,None,1702.846947,None,space,0.191614228,2.236402975,None,1702.846947,None,1702.846947,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
252,Trial # 98,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_1191.jpg,0,encoded_Group2_IMG_1191.jpg,,,,,,,,,0.0,97.0,97.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.314068,None,1705.314068,None,1705.314068,None,2.0,12.06664784,1705.314068,None,1705.314068,None,2.0,3.535183516,1706.565874,None,1705.314068,None,2.0,10.57486638,1708.398919,None,1705.314068,None,space,1.716100189,10.6019304,None,1705.314068,None,1705.314068,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
253,Trial # 99,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9937.jpg,1,Group1_IMG_9937.jpg,,,,,,,,,0.0,98.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.70128,None,1717.70128,None,1717.70128,None,1.0,1.575863732,1717.70128,None,1717.70128,None,1.0,1.899292746,1718.819146,None,1717.70128,None,1.0,2.63797128,1719.151058,None,1717.70128,None,space,0.176127156,2.66202603,None,1717.70128,None,1717.70128,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
254,Trial # 100,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0106.jpg,0,encoded_Group2_IMG_0106.jpg,,,,,,,,,0.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.584758,None,1720.584758,None,1720.584758,None,1.0,2.144987266,1720.584758,None,1720.584758,None,1.0,2.401763548,1722.270335,None,1720.584758,None,1.0,2.741065254,1722.536578,None,1720.584758,None,space,0.263868294,2.76652728,None,1720.584758,None,1720.584758,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
255,Trial # 101,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_2790.jpg,1,Group1_IMG_2790.jpg,,,,,,,,,0.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.636501,None,1723.636501,None,1723.636501,None,1.0,1.677295042,1723.636501,None,1723.636501,None,1.0,2.001111706,1724.85376,None,1723.636501,None,1.0,2.438400549,1725.187068,None,1723.636501,None,space,0.537469028,2.46443797,None,1723.636501,None,1723.636501,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
256,Trial # 102,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9792.jpg,1,Group1_IMG_9792.jpg,,,,,,,,,0.0,101.0,101.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.687748,None,1726.687748,None,1726.687748,None,1.0,1.768910426,1726.687748,None,1726.687748,None,1.0,2.524050737,1728.004755,None,1726.687748,None,1.0,2.896810457,1728.771286,None,1726.687748,None,space,0.388079119,2.929631451,None,1726.687748,None,1726.687748,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
257,Trial # 103,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1640.jpg,1,Group1_IMG_1640.jpg,,,,,,,,,0.0,102.0,102.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.038025,None,1730.038025,None,1730.038025,None,3.0,21.4659075,1730.038025,None,1730.038025,None,2.0,22.57207449,1749.961347,None,1730.038025,None,3.0,23.97602282,1752.162879,None,1730.038025,None,space,0.315329803,23.99989689,None,1730.038025,None,1730.038025,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
258,Trial # 104,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0033.jpg,1,Group1_IMG_0033.jpg,,,,,,,,,0.0,103.0,103.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.412117,None,1754.412117,None,1754.412117,None,3.0,2.661715603,1754.412117,None,1754.412117,None,2.0,5.001842247,1756.614556,None,1754.412117,None,1.0,6.341482025,1758.964562,None,1754.412117,None,space,0.164456196,6.366343856,None,1754.412117,None,1754.412117,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
259,Trial # 105,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0079.jpg,1,Group1_IMG_0079.jpg,,,,,,,,,0.0,104.0,104.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.96565,None,1760.96565,None,1760.96565,None,2.0,2.89923572,1760.96565,None,1760.96565,None,1.0,6.039831357,1762.332782,None,1760.96565,None,2.0,7.278350679,1766.567315,None,1760.96565,None,space,0.182137726,7.307156223,None,1760.96565,None,1760.96565,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
260,Trial # 106,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9909.jpg,0,encoded_Group2_IMG_9909.jpg,,,,,,,,,0.0,105.0,105.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.482956,None,1768.482956,None,1768.482956,None,1.0,1.662047114,1768.482956,None,1768.482956,None,1.0,2.085692731,1769.700997,None,1768.482956,None,1.0,2.556708577,1770.133523,None,1768.482956,None,space,0.205586318,2.58329967,None,1768.482956,None,1768.482956,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
261,Trial # 107,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0398.jpg,0,encoded_Group2_IMG_0398.jpg,,,,,,,,,0.0,106.0,106.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.33467,None,1771.33467,None,1771.33467,None,2.0,2.377708545,1771.33467,None,1771.33467,None,2.0,3.233202697,1773.251712,None,1771.33467,None,1.0,4.540704658,1774.118667,None,1771.33467,None,space,0.098664114,4.566556072,None,1771.33467,None,1771.33467,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
